Job_ID,title,company,location,Mode,Min Salary,Max Salary,Avg Salary,Yr/Hr,Type,Level,Industry,Job Description
3713154883,IT Systems Engineer,Inclusively,San Francisco,Hybrid,,,169063,Yearly,Full-time,Mid-Senior level,Staffing and Recruiting,"

Inclusively is partnering with one of the largest transportation networks to hire an IT Systems Engineer **Please note this role is NOT an internal position with Inclusively but with the partner company**




ABOUT INCLUSIVELY

Inclusively is a digital tech platform that connects candidates with disabilities including mental health conditions eg anxiety depression PTSD chronic illnesses eg diabetes Long COVID neurodivergence eg autism ADHD and other disabilities under the ADA Applicants with one or more of these conditions are encouraged to apply Inclusively does not require applicants to disclose their specific disability




We are looking for an experienced IT Systems Engineer who is excited to solve problems The ideal candidate is a go getter and can work independently and collaboratively to make things happen! They should be detail oriented and capable of thinking creatively The focus of this role is to develop deploy and manage our endpoint fleet! We are looking for someone who loves to automate processes and looks to improve efficiency for the IT org




Responsibilities

Provide architectural engineering and operational support for corporate IT endpoints at our company
We use the following
Leverage MDM tools and APIs to build scripts packages configuration profiles to automate endpoint operations
Support and work with IT Security and other internal departments by building automation for repetitive tasks
Write detailed and concise documentation and runbooks
Engage with vendors to implement and improve services to best support our needs
Be a mentor to others in IT and act as a source for others
Manage and support other Corporate IT Systems such as Okta Google Workspace Slack as needed

Experience

5+ years of experience managing client endpoints at scale
Domain knowledge related to JAMF Bigfix Airwatch Google Workspace
Scripting experience leveraging Python and Bash and/or equivalent tools
Comfortable consuming REST APIs
Experience working with linux systems
Experience writing and documenting detailed project proposals
Experience working with vendors to solve issues project roadmaps and implement improvements
Ability to adapt and solve problems in a fast moving environment
Strong interpersonal and communication skills ability to collaborate and work with others

Nice to have

Experience building integrations across various systems leveraging APIs
Experience with AutoPkg Chocolatey 
Experience with monitoring we use Datadog
Experience with AWS
Experience working with configuration management tools such as Ansible 

Benefits

Great medical dental and vision insurance options
Mental health benefits
Family building benefits
In addition to 12 observed holidays salaried team members have unlimited paid time off hourly team members have 15 days paid time off
401k plan to help save for your future
18 weeks of paid parental leave Biological adoptive and foster parents are all eligible
Pre-tax commuter benefits"
3711955641,"Senior Data Analyst, Customer Analytics",Talentify.io,United States,Remote,65400,132300,98850,Yearly,Full-time,Mid-Senior level,Software Development,"
Work Flexibility Remote




As the Senior Data Analyst - Customer Analytics you will define design and drive the implementation of a future state data and information architecture to support Strykers Customer Solutions organization and strategy You will focus on enterprise-wide customer pricing and Business Intelligence for Strykers Customer Solutions Organization elevating Strykers approach to customer data by providing these Business Intelligence solutions that supply our business leaders and sales teams with information to support and inform business strategy opportunity negotiations and decisions




Who We Want




Strategic Thinkers People who enjoy analyzing data or trends for the purposes of planning forecasting advising budgeting reporting or sales opportunities




Collaborative Partners People who build and leverage cross-functional relationships to bring together ideas data and insights to drive continuous improvement in functions




Analytical Problem Solvers People who go beyond just fixing to identify root causes evaluate optimal solutions and recommend comprehensive upgrades to prevent future issues




What You Will Do




Partner with the Customer Solutions team to drive increased data literacy and adoption of data-driven insights
Support the creation of data-driven tactical & strategic direction to business stakeholders
Collaborate with Customer Solutions teams to develop new analytics tools & insights
Build Power BI reports and dashboards based on business requirements
Translate contract and pricing data into digestible reports and dashboards
Investigate reporting issues and provide expertise to resolve and follow-up in a timely manner
Monitor use of reports and dashboards to gage value and increase use across supported business unit
Work efficiently with large data sets to derive insights
Create/modify custom Structured Query Language SQL for complex data pulls
Contribute to a culture of continuous improvement by identifying and implementing enhancements to existing analytics tools databases data collection methods statistical methods technology and training methods




What You Need




Bachelors degree in economics Computer Information Systems Business Analytics Data Science Business Accounting Finance or related discipline
4+ years of data analysis and reporting experience
Experience with Excel in data analysis sorting cleansing reporting and other advanced methods required
Experience building and developing PowerBI dashboards and reporting required 
Basic data modeling and fundamental core database concepts required
Experience presenting written and verbal communications including explanation of data and insights to business and technical leaders required
SQL Python R Statistical Analysis and database skills are preferred




$65400 - $132300 salary plus bonus eligible + Benefits Health Vision Dental 401K Tuition Reimbursement Employee Assistance Program Wellbeing Program Employee Stock Purchase Program This information reflects the anticipated salary range for this position based on current national data Actual minimum and maximum may vary based location Individual pay is based on skills experience and other relevant factors




Travel Percentage 10%




Stryker Corporation is an equal opportunity employer Qualified applicants will receive consideration for employment without regard to race ethnicity color religion sex gender identity sexual orientation national origin disability or protected veteran status Stryker is an EO employer - M/F/Veteran/Disability




Stryker Corporation will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant However employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
3705622784,Software Quality Engineer,Brooks Automation,Fremont,On-site,,,102408,Yearly,Full-time,Entry level,Semiconductor Manufacturing,"
At Brooks new ideas new technologies and new ways of thinking are driving our future Our customer focused culture encourages employees to embrace innovation and challenge the status quo with novel thinking and collaborative work relationships




All we accomplish is grounded in our core values of World Class Empowered Accountable Respectful Engaged




Software Quality Engineer




Job Description




Brooks is a growing fast-paced technology leader in automation solutions which support the dynamic and expanding semiconductor and life sciences lab markets At Brooks new ideas technologies and ways of thinking are driving our future Our customer-focused culture encourages employees to embrace innovation and collaborate with one another to achieve new heights We are looking for our next Software Quality Engineer as we accelerate our growth journey




We are looking for a highly talented individual to join our software quality assurance team In this position you will be responsible for designing creating and executing software test plans test cases test methodologies and test automation that are leading the way in assuring the highest quality to Brooks Customers You will be challenged with software quality testing methodologies in embedded systems environment You will have the unique opportunity to work with software developers hardware engineers electrical engineers and application engineers on a regular basis The Software Quality Assurance team is the ultimate advocate for our customers and their experience with our products We constantly maintain a “zero defect” policy for software released to our customers The ability to work as part of a collaborative team is essential for this position SQA interacts a great deal with software design engineers field service engineers and manufacturing staff




What You will do 




Review product manuals and technical documentation thoroughly
Distill requirements into a comprehensive list of functional tests for all aspects
Execute test manually and create automation test suites
Verify test results and report issues
Run repeatability and longevity tests
Maintain regression test suites and troubleshoot customer reported issues
Automate test cases using existing test framework
Read and update Customer Documentation that is supplied with our EFEMs 




What You will Bring




Bachelor’s degree with 4+ years of experience or Master’s with 2+ year’s or its equivalent
Hands-on working experience in Unix and Windows environment
Good understanding of software quality assurance practices and methodologies
4+ years of experience in a Software Quality Assurance role
Experience with Python and Azure DevOps strongly preferred Would consider C++ C#
Embedded operating systems and software development experience is a plus
Exposure to Microsoft DevOps as a task/bug control system is desirable as is experience with GIT or similar source control system 
Strong understanding of software lifecycle and quality engineering methodology
Excellent problem solving and troubleshooting skills
Basic Mechanical and Electrical skills desired in order to set up and maintain sensors and accessories used with robots




Nice to Haves




Familiarity with Semiconductor equipment and Semiconductor Factory Automation SECS/GEM
Experience with Multi-threaded applications
Hands on experience with Semiconductor Robots
Knowledge of computer peripheral buses such as PCI/USB Ethernet/CAN networks is a plus




 Hybrid




Salary Ranges




If any applicant is unable to complete an application or respond to a job opening because of a disability please email at HRRecruiting@brookscom for assistance




Brooks Automation is an Equal Opportunity Employer This company considers candidates regardless of race color age religion gender sexual orientation gender identity national origin disability or veteran status


"
3711957452,Expert Risk Adjustment Data Analyst,Talentify.io,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Software Development,"
Advantages Of Joining The Employer Team




 Opportunity to work for a trusted provider of innovative healthcare solutions
 Be part of a company that aims to connect healthcare stakeholders across the globe
 Access to a large community of clients in the healthcare industry
 Collaborate with experts in the field to deliver integrated solutions for improved patient outcomes
 Contribute to the enhancement of healthcare collaboration and critical information exchange




Job Summary




 Assist the employer as a subject-matter-expert in Medicare Advantage and Affordable Care Act ACA Risk Adjustment
 Develop requirements for new analytics and data products
 Create customer financial calculations and projections
 Research customer questions regarding risk adjustment performance
 Lead customer requests for ad hoc reporting or research




Essential Functions




 Develop business cases and requirements for new products and enhancements
 Lead research initiatives to monitor algorithm performance and recommend enhancements
 Collaborate with clinicians in outcomes algorithm performance and new product development
 Provide training and guidance to internal and external customers on the risk adjustment process
 Research and interpret CMS regulatory guidance and changes




Job Requirements




 Bachelor’s degree in actuarial science math statistics or a related field
 5 to 7 years of experience analyzing and interpreting Medicare Advantage or ACA Risk Adjustment data
 Experience supporting the development of scalable analytic and reporting solutions
 Up to 10% travel may be required




Knowledge Skills And Abilities




 Extensive experience in the healthcare industry with a focus on Risk Adjustment
 Familiarity with MA/ACA Risk Scoring methodology and condition categories HCC
 Experience with actuarial or financial modeling concepts
 Proficiency in working with large amounts of healthcare data and CMS files
 Knowledge of clinical classification and claims processing
 Experience with data submission systems and filtering logic
 Familiarity with MA mid-year and final year projections and/or ACA transfer payments
 Advanced knowledge of SAS SQL
 Working knowledge of statistics
 Strong analytical problem-solving and communication skills
 Ability to work within a team environment and interface with internal and external personnel at all levels
 Experience with Snowflake




Additional Information




 Compliance with all applicable laws and regulations is required
 Equal employment opportunity and affirmative action policy in place
 Verification of employment eligibility will be required
 Visa sponsorship is not offered for this position




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
3713318435,Sr Data Integration Analyst,Blue Cross NC,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Insurance,"

Blue Cross NC is investing in technologists that will allow us to improve the health and well-being of our customers and communities We are accelerating our digital transformation by scaling out our teams across IT to meet these ambitious but credible goals If you have a heart to serve our customers and a passion for innovation this is where you should look In our roles you will make a direct difference to our customers you will make an immediate impact to our teams and solutions and you have the potential of making a positive and lasting impact to our strategy and solutions long-term




IT is different here Our work as technology specialists pushes the boundaries of what’s possible in health care You will build solutions that make a real difference in people’s lives Driven by the importance of their work our team members innovate to elevate We’re encouraged to be curious collaborate and turn ideas into solutions that can make health care better for all




In this role you will join a fast-paced focused product-oriented team delivering new capabilities to our internal business customers through enhanced data products and services Innovation is valued here and you will have the opportunity to think outside the box with a matrixed team of diverse professionals focused on making health care easier simpler and less costly for thousands of members here in North Carolina Bring your skills in Python Ab Initio Snowflake Teradata AWS and help us not stop until health care is better for all!




If you are ready to make a career out of making a difference then you are the person for this team




As a Sr Data Integration Analyst you will lead and provide thought leadership for work on a collaborative team to evaluate business requirements translate the business needs into solutions designs and author discreet data requirements that our engineering team will leverage to build data assets within the Blue Cross NC data eco system




You will provide leadership in the development and execution of the Enterprise Data Analytics and Unified Delivery Strategy across the Blue Cross NC organization by overseeing the evaluation high level use case development and design of strategic data assets Support the technical design and delivery of highly complex solutions and delivery of strategic data assets and/or of highly complex solutions using data assets housed within the Blue Cross NC organization




Support the development and execution of the Enterprise Data Analytics and Unified Delivery Strategy across the Blue Cross NC organization by overseeing the evaluation high level use case development and design of strategic data assets Support the technical design and delivery of highly complex solutions and delivery of strategic data assets and/or of highly complex solutions using data assets housed within the Blue Cross NC organization




What You Will Do

• Provide expert level business and technical expertise in BCNC data ecosystem to drive enterprise level solutions for highly complex high visibility and varied business issues while considering broader impacts of business/architectural decisions to the current and future state Data Ecosystem Environments 

• Assist in leading the development of solutions utilizing varied platforms and technologies ie Teradata Hadoop and/or strategic data stores ie Enterprise Operational Data Master Data Management Analytics and Insights Platform to best meet business needs

• Provide valued consultative support to the business and analytics & insights community including senior and executive leadership to facilitate an understanding of the data stored in our BCNC data ecosystem identify data challenges and gaps and define conceptual and or logical data solutions that enable achievement of strategic organizational objectives

• Provide both thought and subject matter leadership to assist project teams and other team members in determining the best approach to developing data assets and fostering a collaborative work environment




What You Bring

Bachelors degree or advanced degree where required
Advanced experience of Data Integration Data Warehousing Cloud-based Data Systems Operational Data Stores and/or Systems Analysis
Advanced SQL knowledge and experience with database technologies such as DB2 Teradata Snowflake AWS
5+ years of experience in related field
In lieu of degree 7+ years of experience in related field




 Hiring Preferences

Experience in healthcare or insurance
Experience collaborating effectively with vendors and business partners for solution delivery"
3711953931,Senior Workday Financial Data Analyst (Adaptive Insights),Talentify.io,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Software Development,"
Employer is a leading provider of in-store and e-commerce lease-to-own solutions As an industry leader they are dedicated to innovation simplification and valuing all employees With a focus on inclusivity collaboration and development Employer offers a culture of opportunity and growth They are currently hiring a Senior Financial Data Analyst to join their team and contribute to their mission




Advantages Of Joining Employer




 Opportunity for inclusive collaboration innovation and development
 A culture of belonging inclusion diversity and equity
 A dedicated team of financial experts focused on reporting and planning
 High-quality assistance and a pursuit of excellence and compassion
 Opportunity to work remotely or in corporate locations in Utah or Arizona




Responsibilities




 Collaborate with cross-functional teams to identify data requirements and design solutions for financial analyses
 Utilize advanced SQL techniques to extract clean and manipulate large datasets
 Develop and maintain interactive dashboards and reports using Tableau
 Design financial models within Adaptive Insights to support budgeting forecasting and planning
 Deliver actionable insights to key stakeholders through financial reports dashboards and KPIs




Requirements




 Bachelors or Masters degree in Finance Economics Statistics or a related field
 3-5+ years of proven experience as a Data Analyst preferably in Finance
 Experience with Adaptive Insights or similar FP&A tools
 Strong proficiency in advanced SQL for data extraction and analysis
 Expertise in data visualization and dashboarding tools particularly Tableau




Additional Information




 Hiring Company welcomes and encourages diversity in the workplace
 They do not discriminate in any aspect of employment
 Employer is an equal opportunity employer
 All qualified applicants will receive consideration for employment without regard to race color religion national origin ancestry gender sexual orientation gender identity and/or expression age veteran status disability or any other characteristic protected by federal state or local employment discrimination laws




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
3710713539,Lead Data Analyst,Infosys,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,IT Services and IT Consulting,"
Job Description




Infosys is seeking a Data Analyst with experience in Python framework development as well as Machine learning using Python Pandas AI/ML and Spark The position will primarily be interface with key stakeholders and apply your technical proficiency across different stages of the Software Development Life Cycle including Requirements Elicitation Application Architecture definition and Design You will play an important role in creating the high-level design artifacts You will also deliver high quality code deliverables for a module lead validation for all types of testing and support activities related to implementation transition and warranty You will be part of a learning culture where teamwork and collaboration are encouraged excellence is rewarded and diversity is respected and valued




Required Qualifications




Bachelor’s degree or foreign equivalent required from an accredited institution Will also consider three years of progressive experience in the specialty in lieu of every year of education
At least 4 years of Information Technology experience
Preferred Qualifications 




4+ years of experience in software development life cycle
4+ years of experience in Project life cycle activities on development and maintenance projects
3+ years of experience in Python programming framework Python for ML and knowledge on Hadoop real time data ingestion through Kafka / spark and knowledge on Neo4J DB for related data processing
2+ years of experience in Pandas AI/ML
At least 3 year of experience in ML models creation Data ingestion and creating relevant data across multiple legacy source application and being able to understand Unstructured Data and process them
Good experience in end-to-end implementation of DW BI projects especially in data warehouse and mart developments
Good understanding of Data integration Data Quality and data architecture
Good expertise in impact analysis due to changes or issues
Experience in preparing test scripts and test cases to validate data and maintaining data quality
Strong understanding and hands-on programming/scripting experience skills – UNIX shell Perl and JavaScript
Experience with design and implementation of ETL/ELT framework for complex warehouses/marts Knowledge of large data sets and experience with performance tuning and troubleshooting
Exposure to Java / JVM example Spring and Javascript example Angular / React technologies desirable
Hands-on development with a willingness to troubleshoot and solve complex problems
CI / CD exposure
Ability to work in team in diverse/ multiple stakeholder environment
Ability to communicate complex technology solutions to diverse teams namely technical business and management teams
Experience managing team size of 5-10 and being able to drive modules within Offshore teams will be an added advantage
Excellent verbal and written communication skills
Experience and desire to work in a Global delivery environment




The job may entail extensive travel The job may also entail sitting as well as working at a computer for extended periods of time Candidates should be able to effectively communicate by telephone email and face to face




About Us




Infosys is a global leader in next-generation digital services and consulting We enable clients in 50 countries to navigate their digital transformation




With over three decades of experience in managing the systems and workings of global enterprises we expertly steer our clients through their digital journey We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight Our always-on learning agenda drives their continuous improvement through building and transferring digital skills expertise and ideas from our innovation ecosystem




To learn more about Infosys and see our ideas in action please visit us at




Infosys is an equal opportunity employer and all qualified applicants will receive consideration without regard to race color religion sex sexual orientation gender identity national origin protected veteran status spouse of protected veteran or disability"
3705613016,"Sr Principal Machine Learning Engineer (AI, NLP, LLMs)",Palo Alto Networks,Santa Clara,On-site,,,172733,Yearly,Full-time,Associate,Computer and Network Security,"

Your Career

You will have the opportunity to build a career solving network security challenges leveraging advanced machine learning techniques on exabytes of data You will help create and deliver the most advanced AI and Machine Learning enabled solutions to detect and remediate network issues discover threats provide intelligence and protect devices

Your Impact

You will work in a fast paced team to create and deliver new product and mission features to the network and security platform that many customers use on a daily basis
You will actively engage and contribute to the network security community through collaborations
You will be part of the team that is leading and driving industry technology evolution in and creating a positive impact on business
Design and development of workflow frameworks using AI/ML with result collection and visualization monitoring tools
Creation and delivery of training materials


Qualifications



Your Experience

MS or PhD degree in Computer Science Mathematics Statistics or related field or equivalent military experience required
8+ years industry experience in Machine Learning techniques and data analytics
8+ years experience in design algorithms and data structures - Expertise with one or more of the following languages is must - Java Python Golang
Proven track record in solving difficult real world problems by applying Machine Learning techniques
Experience with deep learning frameworks such as PyTorch and TensorFlow NLP Large Language Models Generative AI Langchain Transformer models or related areas is a big plus
Experience with LLaMA is a big plus
Thorough understanding of ML Ops best practices ability to design test measure algorithms/models and orchestrate Experience working with Google Vertex AI platform will be a plus
Excellent communication skills with the ability to influence at all levels of the organization
A self driven individual contributor and an excellent team player


Additional Information



The Team

We are on a mission to build the industrys best Security large language model

Our engineering team is at the core of our products – connected directly to the mission of preventing cyberattacks We are constantly innovating – challenging the way we and the industry think about cybersecurity Our engineers don’t shy away from building products to solve problems no one has pursued before

We define the industry instead of waiting for directions We need individuals who feel comfortable in ambiguity excited by the prospect of a challenge and empowered by the unknown risks facing our everyday lives that are only enabled by a secure digital environment

Our Commitment

We’re trailblazers that dream big take risks and challenge cybersecurity’s status quo It’s simple we can’t accomplish our mission without diverse teams innovating together



We are committed to providing reasonable accommodations for all qualified individuals with a disability If you require assistance or accommodation due to a disability or special need please contact us at accommodations@paloaltonetworkscom



Palo Alto Networks is an equal opportunity employer We celebrate diversity in our workplace and all qualified applicants will receive consideration for employment without regard to age ancestry color family or medical care leave gender identity or expression genetic information marital status medical condition national origin physical or mental disability political affiliation protected veteran status race religion sex including pregnancy sexual orientation or other legally protected characteristics

All your information will be kept confidential according to EEO guidelines

The compensation offered for this position will depend on qualifications experience and work location For candidates who receive an offer at the posted level the starting base salary for non-sales roles or base salary + commission target for sales/commissioned roles is expected to be between $173400/yr to $250000/yr The offered compensation may also include restricted stock units and a bonus A description of our employee benefits may be foundhere"
3668948905,Sr. Test Automation Engineer,Rivian,Palo Alto,On-site,,,169063,Yearly,Full-time,Mid-Senior level,Motor Vehicle Manufacturing,"




As a company we constantly challenge what’s possible never simply accepting what has always been done We reframe old problems seek new solutions and operate comfortably in areas that are unknown Our backgrounds are diverse but our team shares a love of the outdoors and a desire to protect it for future generations

Role Summary

We are looking for a highly-skilled test automation engineer to join our Manufacturing Systems team This person will work closely with our Product Development and SRE teams to design develop and implement an automation test strategy that delivers a measurable increase in code coverage and a decrease in post-production issues The test automation engineers duties include design and implementation of our testing automation platform and working to set standards that improve code quality

Responsibilities

 Understanding of application functionality from a user perspective 
Designing and developing a testing automation platform as well as test plans and test cases
Thoroughly document test results and identify defects in the development cycle
Collaborating with Business Technical Analysts and Software Developers to develop solutions
Keeping updated with the latest industry developments

Qualifications

Bachelors degree in engineering computer science software development or a related field or applicable experience
5+ years of experience as a test automation engineer
Strong OOP principles including familiarity with modern languages such as Python Java golang C#
Knowledge of the Selenium framework and XPath axes or similar toolsets
Knowledge of load and performance testing including the Locust toolset
Ability to analyze business requirements
Excellent problem-solving skills
Highly accurate and detail-oriented
Ability to work and learn both independently and in a team environment
Have a positive attitude and have effective communication skills
Be familiar with agile methodologies

Equal Opportunity

Rivian is an equal opportunity employer and complies with all applicable federal state and local fair employment practices laws All qualified applicants will receive consideration for employment without regard to race color religion national origin ancestry sex sexual orientation gender gender expression gender identity genetic information or characteristics physical or mental disability marital/domestic partner status age military/veteran status medical condition or any other characteristic protected by law

Rivian is committed to ensuring that our hiring process is accessible for persons with disabilities If you have a disability or limitation such as those covered by the Americans with Disabilities Act that requires accommodations to assist you in the search and application process please email us at candidateaccommodations@riviancom 

Candidate Data Privacy

Rivian may collect use and disclose your personal information or personal data within the meaning of the applicable data protection laws when you apply for employment and/or participate in our recruitment processes “Candidate Personal Data” This data includes contact demographic communications educational professional employment social media/website network/device recruiting system usage/interaction security and preference information Rivian may use your Candidate Personal Data for the purposes of i tracking interactions with our recruiting system ii carrying out analyzing and improving our application and recruitment process including assessing you and your application and conducting employment background and reference checks iii establishing an employment relationship or entering into an employment contract with you iv complying with our legal regulatory and corporate governance obligations v recordkeeping vi ensuring network and information security and preventing fraud and vii as otherwise required or permitted by applicable law

Rivian may share your Candidate Personal Data with i internal personnel who have a need to know such information in order to perform their duties including individuals on our People Team Finance Legal and the teams with the positions for which you are applying ii Rivian affiliates and iii Rivian’s service providers including providers of background checks staffing services and cloud services

Rivian may transfer or store internationally your Candidate Personal Data including to or in the United States Canada the United Kingdom and the European Union and in the cloud and this data may be subject to the laws and accessible to the courts law enforcement and national security authorities of such jurisdictions

Please note that we are currently not accepting applications from third party application services"
3711952975,Senior Risk Adjustment Data Analyst,Talentify.io,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Software Development,"
Employer is seeking a Senior Risk Adjustment Analyst to join our team As a subject-matter-expert in Medicare Advantage and Affordable Care Act ACA Risk Adjustment you will play a key role in developing requirements for new analytics and data products creating customer financial calculations and projections and researching customer questions regarding their risk adjustment performance




Advantages Of Joining Employer




 Opportunity to work for a trusted provider of innovative healthcare solutions
 Be part of a connected community of health that spans continents and borders
 Access to the largest community of clients in healthcare
 Work with an integrated platform of clinical financial connectivity and information solutions
 Contribute to enhanced collaboration and exchange of critical patient information




Job Responsibilities




 Develop business cases and requirements for new products and product enhancements
 Lead customer requests for ad hoc reporting or research
 Own customer financial improvement modeling
 Lead research initiatives to monitor internal algorithm performance and recommend enhancements
 Collaborate with clinicians on outcomes algorithm performance and new product development




Job Requirements




 Bachelor’s degree in actuarial science math statistics or related field
 3 to 5 years of experience analyzing and interpreting Medicare Advantage or ACA Risk Adjustment data
 Experience supporting the development of scalable analytic and reporting solutions
 Up to 10% travel may be required




Knowledge Skills And Abilities




 Extensive experience in healthcare industry with a focus on Risk Adjustment
 Familiarity with MA/ACA Risk Scoring methodology including condition categories HCC
 Experience with actuarial or financial modeling concepts
 Proficient in working with large amounts of healthcare data and CMS files
 Knowledge of clinical classification such as diagnoses ICD procedures HCPCS CPT and claims processing




Additional Information




 Compliance with all applicable laws and regulations is required
 Equal employment opportunity and affirmative action are practiced
 Verification of employment eligibility will be required
 Visa Sponsorship is not offered for this position




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
3711958371,Expert Risk Adjustment Data Analyst,Talentify.io,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Software Development,"
Advantages Of Joining The Employer




 Be part of a trusted provider of innovative healthcare solutions
 Contribute to a connected community of health on a global scale
 Work with the largest community of clients in healthcare
 Collaborate and exchange critical patient information
 Empower stakeholders across the healthcare continuum for world-class outcomes




Job Summary




 Assist the employer as an expert risk adjustment analyst
 Develop requirements for new analytics and data products
 Create customer financial calculations and projections
 Research customer questions regarding risk adjustment performance




Essential Functions




 Develop business cases and requirements for new products and enhancements
 Lead customer requests for ad hoc reporting or research
 Own customer financial improvement modeling
 Lead research initiatives to monitor algorithm performance and recommend enhancements
 Collaborate with clinicians in outcomes algorithm performance and product development




Job Requirements




 Bachelors degree in actuarial science math statistics or related field
 5 to 7 years of experience analyzing and interpreting risk adjustment data
 Experience supporting the development of scalable analytic solutions
 Up to 10% travel may be required




Knowledge Skills And Abilities




 Extensive experience in healthcare industry with a focus on risk adjustment
 Familiarity with MA/ACA risk scoring methodology and condition categories
 Experience with actuarial or financial modeling concepts
 Experience working with large amounts of healthcare data and CMS files
 Experience with clinical classification and claims processing




Additional Information




 Compliance with laws and regulations is required
 Equal employment opportunity and affirmative action policy
 Verification of employment eligibility will be required
 Priority referral of protected veterans requested
 Official job posting on employers corporate site




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
3711952973,Senior Risk Adjustment Data Analyst,Talentify.io,United States,Remote,,,169063,Yearly,Full-time,Mid-Senior level,Software Development,"
Employer




Join our team at Veradigm and unlock a world of opportunities in the healthcare industry As a trusted provider of innovative solutions we empower stakeholders across the healthcare continuum to deliver exceptional outcomes With a vision of a Connected Community of Health we are dedicated to facilitating collaboration and exchange of critical patient information By joining us you will be part of a dynamic and diverse team that is revolutionizing healthcare




Job Summary




 The Senior Risk Adjustment Analyst will serve as a subject-matter-expert in Medicare Advantage and Affordable Care Act ACA Risk Adjustment
 Develop requirements for new analytics and data products to support customer risk adjustment goals
 Create customer financial calculations and projections to assist in decision-making
 Research and answer customer questions regarding their risk adjustment performance
 Lead customer requests for ad hoc reporting and research
 Monitor internal algorithm performance and recommend enhancements
 Collaborate with clinicians in outcomes algorithm performance and product development
 Provide training and guidance on the risk adjustment process to internal and external customers
 Stay updated on CMS regulatory guidance and interpret its impact on products and customers




Job Requirements




 Bachelor’s degree in actuarial science math statistics or a related field
 3 to 5 years of experience analyzing and interpreting Medicare Advantage or Affordable Care Act Risk Adjustment data
 Experience supporting the development of scalable analytic and reporting solutions
 Up to 10% travel may be required




Knowledge Skills And Abilities




 Extensive experience in the healthcare industry with a focus on Risk Adjustment
 Familiarity with MA/ACA Risk Scoring methodology including condition categories HCC
 Experience with actuarial or financial modeling concepts
 Proficiency in working with large amounts of healthcare data and CMS files
 Knowledge of clinical classification systems and claims processing
 Familiarity with data submission systems and filtering logic
 Experience with MA mid-year and final year projections and/or ACA transfer payments
 Advanced knowledge of SAS and experience with SQL
 Strong analytical problem-solving and communication skills
 Ability to work collaboratively in a team environment and interface with internal and external stakeholders




Additional Information




 Veradigm is an equal opportunity employer committed to diversity and inclusion
 Verification of employment eligibility will be required
 Visa sponsorship is not available for this position
 Please only apply through our official corporate site to avoid identity theft




Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS"
